,Experience(Yrs),JAVASCRIPT,HTML,CSS,JAVA,PYTHON,ANGULAR,REACTJS,C++,PHP,MYSQL,MACHINE LEARNING,C#,BOOTSTRAP,NOSQL/PostgreSQL,RUBY,NODE.JS,ORACLE,CREATIVE,LEADERSHIP,PASSION,TEAMWORK,COMMUNICATION,ANALYTICAL,DEVELOPER TYPE,GRADE,SPECIALIZATION
202,6,True,True,False,True,False,True,True,False,False,True,False,True,False,False,True,True,True,True,False,False,True,True,False,3.0,Full-Stack(Level-2),None
203,4,True,True,False,True,True,True,False,False,False,True,False,False,False,False,True,True,True,False,False,True,False,False,False,3.0,Full-Stack(Level-1),None
204,4,True,True,True,False,False,True,True,True,True,True,False,False,False,False,True,True,True,False,True,False,True,True,True,3.0,Full-Stack(Level-1),None
205,6,True,True,False,True,False,False,False,True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,3.0,Full-Stack(Level-1),None
206,6,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,2.0,Backend(Level-2),None
207,3,True,True,False,True,True,False,False,False,False,True,False,True,True,False,True,True,True,False,False,False,False,True,False,3.0,Full-Stack(Level-1),None
208,5,True,True,True,True,True,False,True,False,True,True,False,True,False,False,True,True,True,True,False,False,True,True,False,3.0,Full-Stack(Level-2),None
209,3,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,3.0,Full-Stack(Level-1),None
210,7,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,Full-Stack(Level-1),None
211,10,True,True,True,True,False,False,False,False,True,True,False,False,False,False,True,True,True,True,False,False,True,False,False,3.0,Full-Stack(Level-1),None
212,4,True,True,False,True,False,False,False,False,False,True,False,True,False,False,True,True,True,True,False,False,True,True,False,3.0,Full-Stack(Level-1),None
213,21,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,2.0,Backend(Level-2),None
214,16,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,True,True,2.0,Backend(Level-2),None
215,5,True,True,False,True,True,False,False,True,True,False,False,False,False,False,True,True,True,True,False,False,True,True,False,3.0,Full-Stack(Level-1),None
216,11,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True,True,True,True,True,True,False,True,False,3.0,Full-Stack(Level-1),None
217,8,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,True,False,False,False,True,True,False,3.0,Full-Stack(Level-1),None
218,1,True,True,True,True,False,False,False,False,False,True,False,False,False,False,True,True,True,False,True,False,False,False,True,3.0,Full-Stack(Level-1),None
219,2,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,2.0,Backend(Level-1),None
220,4,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,3.0,Full-Stack(Level-1),None
221,17,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,True,True,False,True,True,False,2.0,Backend(Level-2),None
222,3,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,2.0,Backend(Level-2),None
223,25,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,True,True,False,2.0,Backend(Level-2),None
224,23,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,True,True,True,2.0,Backend(Level-2),None
225,5,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,3.0,Full-Stack(Level-1),None
226,8,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,True,True,False,False,True,True,False,3.0,Full-Stack(Level-1),None
227,8,True,True,True,True,False,False,False,False,False,True,False,True,False,False,True,True,True,False,False,False,True,False,False,3.0,Full-Stack(Level-1),None
228,13,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,Backend(Level-1),None
229,22,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,2.0,Backend(Level-1),None
230,2,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,Full-Stack(Level-1),None
231,3,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,True,True,False,True,True,True,False,3.0,Full-Stack(Level-1),None
232,8,True,True,True,True,True,False,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,True,False,3.0,Full-Stack(Level-1),None
233,14,True,True,True,False,False,False,False,False,False,True,False,True,False,False,True,True,True,False,False,False,True,True,False,3.0,Full-Stack(Level-1),None
234,6,True,True,True,True,False,True,True,False,True,True,False,True,True,False,True,True,True,False,False,False,False,False,True,3.0,Full-Stack(Level-1),None
235,12,True,True,True,True,False,False,False,False,True,True,False,False,False,False,True,True,True,False,False,True,True,False,True,3.0,Full-Stack(Level-1),None
236,8,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False,False,True,True,True,3.0,Full-Stack(Level-1),None
237,8,True,True,True,False,False,False,True,False,True,True,False,False,True,False,True,True,True,False,False,False,False,True,True,3.0,Full-Stack(Level-1),None
238,10,True,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,True,False,False,False,True,True,False,3.0,Full-Stack(Level-1),None
239,7,True,True,True,True,False,False,False,False,True,True,False,False,False,False,True,True,True,False,False,False,True,True,False,3.0,Full-Stack(Level-1),None
240,6,True,True,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,False,False,False,False,False,False,3.0,Full-Stack(Level-1),None
241,6,True,True,True,True,False,False,False,False,True,True,False,False,False,False,True,True,True,True,False,False,True,False,False,3.0,Full-Stack(Level-1),None
242,3,True,True,False,True,False,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,True,3.0,Full-Stack(Level-1),None
243,5,True,True,True,False,False,False,True,False,True,False,False,False,True,False,True,True,True,False,False,True,False,False,True,3.0,Full-Stack(Level-1),None
244,10,True,True,True,True,False,True,True,True,True,True,False,False,True,False,True,True,True,False,False,True,True,True,False,3.0,Full-Stack(Level-2),None
245,5,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,3.0,Full-Stack(Level-1),None
246,19,True,True,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,False,False,False,True,True,False,3.0,Full-Stack(Level-1),None
247,10,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,3.0,Full-Stack(Level-1),None
248,4,True,True,False,True,True,True,False,True,True,True,False,False,False,False,True,True,True,False,False,False,False,True,True,3.0,Full-Stack(Level-1),None
249,9,True,True,True,True,False,False,False,True,True,True,False,False,False,False,True,True,True,False,False,True,True,True,False,3.0,Full-Stack(Level-1),None
250,2,True,True,False,False,True,False,True,False,True,True,False,True,True,False,True,True,True,False,False,False,True,True,True,3.0,Full-Stack(Level-1),None
251,7,True,True,True,True,False,False,False,True,True,True,False,True,False,False,True,True,True,True,False,False,True,True,False,3.0,Full-Stack(Level-1),None
252,5,True,True,False,True,False,False,False,True,True,True,False,True,False,False,True,True,True,True,False,False,True,False,False,3.0,Full-Stack(Level-1),None
253,10,True,True,True,True,False,True,False,True,False,False,False,True,True,False,True,True,True,True,False,False,True,True,True,3.0,Full-Stack(Level-1),None
254,5,True,True,False,False,False,True,False,False,True,True,False,False,True,False,True,True,True,False,True,False,True,True,True,3.0,Full-Stack(Level-1),None
255,6,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,True,False,False,False,False,True,True,3.0,Full-Stack(Level-1),None
256,4,True,True,False,True,False,False,False,False,True,True,False,False,False,False,True,True,True,True,False,False,True,True,True,3.0,Full-Stack(Level-1),None
257,16,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,False,False,True,False,False,True,3.0,Full-Stack(Level-1),None
258,5,True,True,True,True,False,True,False,True,True,True,False,True,False,False,True,True,True,False,False,False,True,True,False,3.0,Full-Stack(Level-1),None
259,3,True,True,False,True,False,False,False,False,True,True,False,True,False,True,True,True,True,True,False,False,False,True,False,3.0,Full-Stack(Level-1),None
260,3,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,2.0,Backend(Level-2),None
261,2,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,3.0,Full-Stack(Level-1),None
262,13,True,True,True,False,False,False,False,False,True,True,False,True,False,False,True,True,True,False,False,False,True,False,True,3.0,Full-Stack(Level-1),None
263,7,False,True,False,False,False,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True,True,True,3.0,Full-Stack(Level-2),None
264,3,True,True,False,True,False,True,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,True,False,3.0,Full-Stack(Level-1),None
265,5,True,True,True,True,False,False,False,True,True,False,False,False,False,False,True,True,True,False,False,True,False,False,False,3.0,Full-Stack(Level-1),None
266,5,True,True,True,True,False,False,False,True,False,True,False,True,False,False,True,True,True,True,False,False,True,True,True,3.0,Full-Stack(Level-1),None
267,5,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,True,True,False,False,False,False,True,True,3.0,Full-Stack(Level-1),None
268,4,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,False,False,True,True,True,3.0,Full-Stack(Level-1),None
269,1,True,False,False,True,False,True,True,False,True,True,False,False,False,False,True,True,True,True,False,True,True,False,False,3.0,Full-Stack(Level-2),None
270,2,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,True,True,True,False,True,True,False,False,3.0,Full-Stack(Level-1),None
271,2,True,True,True,True,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,True,True,True,False,3.0,Full-Stack(Level-1),None
272,2,True,True,True,True,False,True,False,False,True,True,False,True,True,False,True,True,True,True,True,False,True,True,True,3.0,Full-Stack(Level-1),None
273,8,True,True,True,False,False,False,False,False,True,True,False,True,True,False,True,True,True,False,False,False,False,False,True,3.0,Full-Stack(Level-1),None
274,3,True,True,True,True,False,False,False,False,False,True,False,True,False,False,True,True,True,True,False,False,True,False,False,3.0,Full-Stack(Level-1),None
